gvkey,datadate,fyearq,erc_ng2,cik,fyear,ngdum,ngeps
063288,20121231,2012,3.605326401,1012771,2012,1,0.93
063288,20131231,2013,2.7822025016,1012771,2013,1,1
063288,20151231,2015,9.3312125382,1012771,2015,1,1.04
063288,20161231,2016,-7.862792357,1012771,2016,1,1.02
063288,20171231,2017,15.163459493,1012771,2017,1,0.99
063288,20181231,2018,-8.390401521,1012771,2018,1,0.75
063288,20191231,2019,-0.834596165,1012771,2019,1,1.41
063290,20131231,2013,5.0670340506,1013857,2013,1,0.61
063290,20151231,2015,2.0653958222,1013857,2015,1,0.37
063290,20161231,2016,0.6779570674,1013857,2016,1,0.2
063290,20171231,2017,7.2569708154,1013857,2017,1,0.27
063290,20181231,2018,5.9561992835,1013857,2018,1,0.36
063290,20191231,2019,10.389460844,1013857,2019,1,0.19
063417,20141231,2014,34.570954325,1013880,2014,1,0.46
063417,20151231,2015,10.89075313,1013880,2015,1,0.47
063417,20161231,2016,23.772286675,1013880,2016,1,0.42
063417,20171231,2017,23.325226797,1013880,2017,1,0.67
063417,20181231,2018,11.662897468,1013880,2018,1,0.63
063417,20191231,2019,0.5357166426,1013880,2019,1,0.65
063424,20081231,2008,3.7890986984,911583,2008,1,0.42
063424,20091231,2009,3.2065636714,911583,2009,1,0.42
063424,20101231,2010,9.6919965724,911583,2010,0,
063424,20111231,2011,15.056653476,911583,2011,1,0.24
063424,20121231,2012,15.997382656,911583,2012,1,0.53
063447,20180131,2017,34.172926872,912463,2017,1,0.62
063447,20190131,2018,40.656107898,912463,2018,1,0.7
063447,20200131,2019,46.06343527,912463,2019,0,
063454,20091231,2009,-0.154679491,1015739,2009,1,0.31
063456,20181231,2018,34.973855785,1016281,2018,1,0.23
063527,20191231,2019,9.868007253,861878,2019,1,0.72
063643,20160131,2015,17.613208928,1018840,2015,1,1.08
063643,20180131,2017,12.053501937,1018840,2017,1,1.38
063643,20190131,2018,12.704394385,1018840,2018,1,1.35
063643,20200131,2019,10.754718983,1018840,2019,1,1.31
063645,20091231,2009,43.656677244,1593034,2009,1,0.81
063645,20101231,2010,3.7060164412,1593034,2010,1,1.06
063645,20111231,2011,8.6339717949,1593034,2011,1,1.4
063645,20121231,2012,10.105951948,1593034,2012,1,1.62
063650,20141231,2014,-3.494003489,831547,2014,1,0.09
063650,20151231,2015,0.944343819,831547,2015,1,-0.07
063650,20161231,2016,0.5015871676,831547,2016,1,-0.1
063650,20171231,2017,1.1200343052,831547,2017,1,-0.23
063650,20181231,2018,2.1707149226,831547,2018,1,-0.3
063724,20101231,2010,56.313979687,1019737,2010,1,0.15
063724,20171231,2017,26.727726252,1019737,2017,1,0.29
063866,20081231,2008,3.2226659691,912183,2008,1,0.71
063866,20091231,2009,2.5627695476,912183,2009,1,0.68
063866,20101231,2010,7.1399589918,912183,2010,1,0.5
063866,20111231,2011,5.9793781342,912183,2011,1,0.66
063866,20121231,2012,7.1370793246,912183,2012,1,0.6
063866,20131231,2013,7.2741753661,912183,2013,1,0.29
063874,20160131,2015,19.664288837,6885,2015,1,0.91
063874,20170131,2016,6.5189483062,6885,2016,1,0.2
063874,20190131,2018,4.9979684595,6885,2018,0,
063876,20140331,2013,0.9188848179,1021162,2013,1,1.39
063876,20150331,2014,-0.220697512,1021162,2014,1,1.71
063876,20160331,2015,-2.526542482,1021162,2015,1,1.32
063876,20170331,2016,-38.8910187,1021162,2016,1,2.81
063876,20180331,2017,0.9260042749,1021162,2017,1,1.01
063876,20190331,2018,0.3344291786,1021162,2018,1,1.15
063892,20121231,2012,-19.81078921,1021860,2012,1,1.49
063892,20131231,2013,-19.23656408,1021860,2013,1,1.56
063892,20141231,2014,-28.00439251,1021860,2014,1,1.69
063892,20151231,2015,-32.7269612,1021860,2015,1,0.23
063892,20161231,2016,-23.05266102,1021860,2016,1,-0.15
063892,20171231,2017,-20.683684,1021860,2017,0,
063892,20181231,2018,-21.03274323,1021860,2018,0,
063892,20191231,2019,-17.43136551,1021860,2019,0,
063919,20151231,2015,59.455378716,1018003,2015,1,1.01
063938,20180131,2017,4.2127214267,1019671,2017,1,0.1
063938,20190131,2018,5.3468516977,1019671,2018,1,-0.03
063938,20200131,2019,4.4718799901,1019671,2019,1,0.13
063986,20200331,2019,9.5412779396,1022408,2019,0,
064030,20161231,2016,8.2834186803,1022671,2016,1,0.43
064030,20171231,2017,-6.309409086,1022671,2017,0,
064061,20091231,2009,56.410511882,1023313,2009,1,0.35
064061,20101231,2010,66.32471123,1023313,2010,1,0.26
064061,20111231,2011,67.814549216,1023313,2011,1,0.4
064061,20121231,2012,70.597751185,1023313,2012,1,0.28
064061,20131231,2013,81.68394557,1023313,2013,1,0.2
064061,20141231,2014,89.037192725,1023313,2014,1,0.31
064061,20151231,2015,76.85493619,1023313,2015,1,0.24
064061,20161231,2016,91.473717112,1023313,2016,1,0.38
064061,20171231,2017,83.769077286,1023313,2017,1,0.32
064061,20181231,2018,37.517285319,1023313,2018,1,0.52
064061,20191231,2019,31.86015452,1023313,2019,1,0.57
064088,20090331,2008,-11.15452522,797721,2008,1,0.46
064088,20100331,2009,-2.66178622,797721,2009,1,0.43
064088,20110331,2010,-9.108613327,797721,2010,1,0.41
064088,20120331,2011,-17.28177372,797721,2011,1,-0.01
064088,20130331,2012,20.075260569,797721,2012,1,0.19
064088,20140331,2013,40.370491748,797721,2013,1,0.1
064088,20150331,2014,30.683721699,797721,2014,1,0.36
064088,20160331,2015,36.570422644,797721,2015,1,0.29
064088,20170331,2016,36.536493873,797721,2016,1,0.32
064088,20190331,2018,25.890168251,797721,2018,0,
064103,20081231,2008,-0.805699174,1023362,2008,1,0.01
064156,20111231,2011,38.9618728,1020416,2011,1,0.11
064156,20131231,2013,38.738310391,1020416,2013,1,0.11
064156,20141231,2014,58.575162886,1020416,2014,1,0.07
064162,20131231,2013,405.89211152,1023131,2013,1,0.87
064162,20141231,2014,231.2702099,1023131,2014,1,0.97
064166,20151231,2015,-25.26960172,1022079,2015,1,1.19
064166,20171231,2017,-24.00443569,1022079,2017,1,1.4
064166,20181231,2018,-26.90791792,1022079,2018,1,1.36
064166,20191231,2019,32.508923443,1022079,2019,1,1.67
064175,20161231,2016,9.9071731812,1023128,2016,0,
064175,20181231,2018,38.723038184,1023128,2018,1,2.57
064175,20191231,2019,40.931933032,1023128,2019,1,2.95
064254,20191231,2019,32.033695634,1024795,2019,1,0.54
064302,20151231,2015,27.358552848,1000753,2015,1,0.33
064302,20161231,2016,19.331661127,1000753,2016,1,0.58
064302,20171231,2017,15.749309928,1000753,2017,1,0.55
064302,20181231,2018,7.7392284894,1000753,2018,1,0.69
064302,20191231,2019,16.019707593,1000753,2019,1,0.57
064344,20080731,2008,-4.703330678,812011,2008,1,-0.26
064344,20090731,2009,-9.295520584,812011,2009,0,
064344,20100731,2010,-8.906189189,812011,2010,0,
064344,20110731,2011,-6.662228063,812011,2011,0,
064346,20151231,2015,-18.6811501,1027207,2015,0,
064356,20081031,2008,0.639924027,936395,2008,1,-0.1
064356,20091031,2009,0.7288870241,936395,2009,1,-0.12
064356,20101031,2010,3.8674289841,936395,2010,1,-0.18
064356,20111031,2011,-10.01050478,936395,2011,1,0.03
064356,20121031,2012,-9.703727728,936395,2012,1,-0.07
064356,20131031,2013,-8.858136716,936395,2013,1,0.16
064356,20141031,2014,-4.70913218,936395,2014,1,-0.08
064356,20151031,2015,-3.121554398,936395,2015,1,0.42
064356,20161031,2016,-2.999112142,936395,2016,1,0.44
064356,20171031,2017,-1.610804096,936395,2017,1,0.46
064356,20181031,2018,7.9259364044,936395,2018,1,0.53
064356,20191031,2019,4.2773477124,936395,2019,1,0.58
064356,20201031,2020,30.704736712,936395,2020,1,0.6
064383,20081231,2008,90.918340623,845818,2008,1,0.19
064383,20091231,2009,33.691331746,845818,2009,1,0.25
064383,20101231,2010,3.5247782743,845818,2010,1,0.33
064389,20101231,2010,3.3496239318,849869,2010,1,0.42
064389,20111231,2011,4.3096188611,849869,2011,1,0.56
064389,20121231,2012,3.1361308522,849869,2012,1,0.47
064389,20131231,2013,-2.693864038,849869,2013,1,0.45
064389,20141231,2014,-0.968631073,849869,2014,1,0.58
064389,20151231,2015,-1.672495048,849869,2015,1,0.48
064389,20171231,2017,-4.952340269,849869,2017,1,0.32
064389,20181231,2018,1.7547882394,849869,2018,1,0.38
064389,20191231,2019,-5.25329793,849869,2019,1,0.38
064397,20081231,2008,17.123325523,1109808,2008,1,0.61
064535,20081231,2008,-22.29588746,1021010,2008,0,
064536,20121231,2012,153.27001881,1029199,2012,1,0.44
064536,20131231,2013,97.675538082,1029199,2013,1,0.63
064536,20141231,2014,-49.4282971,1029199,2014,1,0.74
064536,20151231,2015,-43.3566653,1029199,2015,1,0.92
064536,20161231,2016,-29.45169656,1029199,2016,1,0.99
064536,20171231,2017,-20.87712545,1029199,2017,1,1.13
064536,20181231,2018,24.070136213,1029199,2018,1,1.37
064536,20191231,2019,116.52752472,1029199,2019,1,1.63
064547,20121231,2012,2.2078735724,764038,2012,1,0.72
064547,20131231,2013,1.8032414277,764038,2013,1,0.8
064547,20141231,2014,1.2681664799,764038,2014,1,1.01
064547,20171231,2017,-29.7844066,764038,2017,1,1.3
064547,20181231,2018,-35.39921028,764038,2018,1,1.43
064547,20191231,2019,6.6532191998,764038,2019,1,1.48
064630,20091031,2009,4.396046613,946581,2009,1,0.09
064630,20110331,2010,7.6892483407,946581,2010,1,-0.18
064630,20140331,2013,4.3835615772,946581,2013,1,0.21
064630,20150331,2014,4.4778793438,946581,2014,1,0.49
064630,20160331,2015,4.3327732501,946581,2015,1,0.46
064630,20170331,2016,3.9795172128,946581,2016,0,
064630,20180331,2017,-2.793908793,946581,2017,0,
064630,20190331,2018,-5.489393941,946581,2018,0,
064637,20170930,2017,-0.020061468,808326,2017,1,0.12
064637,20180930,2018,-3.216267055,808326,2018,1,-0.12
064637,20200930,2020,-4.802930521,808326,2020,0,
064690,20091231,2009,11.980105741,1034670,2009,1,1.39
064690,20101231,2010,7.1696725257,1034670,2010,0,
064690,20121231,2012,7.7553658048,1034670,2012,1,1.58
064690,20131231,2013,8.2488256273,1034670,2013,1,1.7
064690,20141231,2014,6.4628864138,1034670,2014,1,1.81
064690,20151231,2015,19.403305321,1034670,2015,1,2.08
064690,20161231,2016,16.232641997,1034670,2016,1,1.71
064690,20171231,2017,16.296649987,1034670,2017,1,2.03
064690,20191231,2019,6.8175935318,1034670,2019,1,1.84
064745,20101231,2010,35.061542076,1011570,2010,1,0.26
064745,20181231,2018,32.651646867,1011570,2018,1,0.57
064745,20191231,2019,26.871248827,1011570,2019,1,0.52
064766,20131231,2013,0.6874977695,917273,2013,1,0.14
064766,20151231,2015,2.3518778679,917273,2015,1,0.18
064766,20171231,2017,6.9078918444,917273,2017,1,0.19
064766,20181231,2018,6.8969121153,917273,2018,1,0.28
064766,20191231,2019,-12.00866413,917273,2019,0,
064794,20181231,2018,76.465641439,857855,2018,0,
064794,20191231,2019,76.465641439,857855,2019,0,
064857,20161231,2016,0.7461658525,873303,2016,1,-0.71
064857,20171231,2017,3.8775687858,873303,2017,1,-0.28
064857,20181231,2018,3.1437874175,873303,2018,1,-0.85
064891,20170331,2016,36.788846832,1037038,2016,1,0.89
064891,20180331,2017,42.863991132,1037038,2017,1,0.9
064891,20190331,2018,14.703181118,1037038,2018,1,1.07
064891,20200331,2019,26.043087853,1037038,2019,1,-0.68
065021,20160331,2015,51.311000862,1023731,2015,1,0.03
065021,20180331,2017,45.122349989,1023731,2017,1,-0.03
065021,20190331,2018,31.646541383,1023731,2018,1,-0.09
065021,20200331,2019,-5.394365379,1023731,2019,1,-0.12
065026,20081231,2008,-3.317126759,941604,2008,0,
065108,20121231,2012,-2.644022597,1037976,2012,1,2.6
065108,20131231,2013,-1.108717674,1037976,2013,1,3.33
065108,20141231,2014,27.503822663,1037976,2014,1,4.3
065108,20151231,2015,24.600234601,1037976,2015,1,4.53
065108,20161231,2016,29.239807905,1037976,2016,1,3.95
065108,20171231,2017,24.807602934,1037976,2017,1,4.92
065108,20181231,2018,17.703518329,1037976,2018,1,5.99
065108,20191231,2019,18.920392174,1037976,2019,1,6.35
065142,20091231,2009,-13.95564286,1035884,2009,1,0.53
065220,20081231,2008,46.093823458,1040593,2008,1,0.21
065220,20101231,2010,18.858652734,1040593,2010,1,0.21
065220,20111231,2011,17.767586676,1040593,2011,1,0.23
065220,20121231,2012,18.762278824,1040593,2012,1,0.54
065220,20181231,2018,98.017963102,1040593,2018,1,0.56
065228,20141231,2014,5.752849783,1077771,2014,1,0.27
065228,20151231,2015,23.291636246,1077771,2015,1,0.3
065228,20171231,2017,9.4190678037,1077771,2017,0,
065228,20181231,2018,-0.518734969,1077771,2018,0,
065275,20171231,2017,156.35228563,1437578,2017,1,0.73
065275,20181231,2018,129.13442001,1437578,2018,1,0.9
065275,20191231,2019,114.04111715,1437578,2019,1,1.01
065345,20081231,2008,-2.622057183,817473,2008,1,0.21
065345,20091231,2009,-6.13874927,817473,2009,1,0.07
065345,20101231,2010,-6.06213047,817473,2010,1,0.19
065345,20111231,2011,-6.905404194,817473,2011,1,0.67
065345,20121231,2012,-0.148069793,817473,2012,1,0.36
065345,20131231,2013,-0.483594501,817473,2013,1,0.19
065345,20141231,2014,1.4610627337,817473,2014,1,0.21
065345,20151231,2015,1.5300673079,817473,2015,1,0.37
065413,20091231,2009,5.5473323446,1042783,2009,1,-0.06
065413,20101231,2010,6.1338459459,1042783,2010,1,0.02
065413,20111231,2011,5.7924107604,1042783,2011,1,-0.03
065413,20131231,2013,5.2411568526,1042783,2013,1,0.07
065413,20141231,2014,4.8031690805,1042783,2014,0,
065417,20111231,2011,-25.94767091,1041061,2011,0,
065417,20121231,2012,-26.00885037,1041061,2012,1,0.83
065417,20131231,2013,8.9621031972,1041061,2013,1,0.86
065417,20141231,2014,100.46783038,1041061,2014,1,0.61
065417,20151231,2015,107.61211114,1041061,2015,1,0.68
065417,20171231,2017,76.391692029,1041061,2017,1,0.96
065417,20181231,2018,27.660826444,1041061,2018,1,0.4
065417,20191231,2019,7.2924688155,1041061,2019,1,1
065430,20150131,2014,53.171349719,1041859,2014,1,0.94
065430,20160131,2015,38.483369096,1041859,2015,1,1.19
065430,20170131,2016,17.26688165,1041859,2016,1,1.88
065430,20180131,2017,6.0236440818,1041859,2017,1,2.52
065430,20190131,2018,17.027032049,1041859,2018,1,1.1
065430,20200131,2019,16.120725404,1041859,2019,1,1.85
065459,20140930,2014,20.845262565,1487730,2014,1,0.98
065459,20150930,2015,22.175134311,1487730,2015,1,1.13
065459,20160930,2016,17.925828964,1487730,2016,1,1.31
065459,20170930,2017,15.86563255,1487730,2017,1,1.35
065540,20160630,2016,10.797929087,1041514,2016,0,
065540,20170630,2017,15.996463651,1041514,2017,0,
065607,20110630,2011,137.93695998,1039065,2011,1,0.66
065607,20120630,2012,130.15608473,1039065,2012,1,0.95
065607,20130630,2013,127.30433973,1039065,2013,1,1.02
065607,20140630,2014,88.346094081,1039065,2014,1,1.19
065607,20150630,2015,79.225340963,1039065,2015,1,1.22
065607,20160630,2016,84.356565965,1039065,2016,1,0.55
065607,20170630,2017,78.277106782,1039065,2017,1,1.02
065607,20180630,2018,9.4636870107,1039065,2018,1,1.02
065607,20190630,2019,-4.837703489,1039065,2019,1,1.15
065607,20200630,2020,-1.106465224,1039065,2020,1,1.22
065615,20111231,2011,9.2289311585,1046311,2011,1,0.46
065630,20121231,2012,-21.69437537,1038280,2012,0,
065643,20081231,2008,-9.775862567,1036960,2008,1,0.06
065643,20091231,2009,9.0694513254,1036960,2009,1,0.23
065643,20101231,2010,8.7368991735,1036960,2010,1,0.45
065643,20111231,2011,8.3470573571,1036960,2011,1,0.15
065643,20121231,2012,1.6224716763,1036960,2012,1,0.1
065643,20131231,2013,4.4998487203,1036960,2013,1,0.11
065643,20141231,2014,0.1791946351,1036960,2014,1,0.1
065643,20151231,2015,12.740840178,1036960,2015,1,0.11
065671,20191231,2019,-9.393500482,1042893,2019,1,0.23
065676,20121231,2012,9.4329439134,1044590,2012,1,0.09
065702,20191231,2019,-20.65365345,911177,2019,0,
065718,20091231,2009,56.430224088,1031203,2009,1,0.43
065718,20101231,2010,46.287299288,1031203,2010,1,0.64
065718,20121231,2012,42.42467288,1031203,2012,1,0.99
065718,20131231,2013,23.167457132,1031203,2013,1,1.08
065718,20141231,2014,13.526217517,1031203,2014,1,1.67
065718,20151231,2015,10.904716346,1031203,2015,1,1.51
065718,20161231,2016,30.703913009,1031203,2016,1,1.74
065718,20181231,2018,34.155538479,1031203,2018,1,2.31
065718,20191231,2019,40.875585267,1031203,2019,1,3.01
065732,20081231,2008,0.3773437507,1043000,2008,1,0.03
065732,20091231,2009,0.4422936583,1043000,2009,0,
065732,20141231,2014,-0.952381137,1043000,2014,1,0.05
065732,20151231,2015,0.0364941026,1043000,2015,1,0.03
065739,20130630,2013,16.153769061,1001426,2013,1,0.07
065739,20140630,2014,11.545208868,1001426,2014,1,0.12
065772,20091231,2009,96.982551312,1037646,2009,1,2.09
065772,20101231,2010,64.220783984,1037646,2010,1,2.56
065772,20111231,2011,57.016694331,1037646,2011,1,2.88
065772,20121231,2012,43.437356117,1037646,2012,1,3.47
065772,20131231,2013,43.057430693,1037646,2013,1,3.82
065886,20081231,2008,10.505164189,1004434,2008,1,1.3
065886,20091231,2009,66.148925094,1004434,2009,1,1.36
065886,20101231,2010,30.475047775,1004434,2010,1,2.02
065886,20111231,2011,-5.933657253,1004434,2011,1,1.76
065886,20121231,2012,-9.09002684,1004434,2012,1,2.55
065886,20131231,2013,-14.89402084,1004434,2013,1,3.66
065886,20141231,2014,-66.31985382,1004434,2014,1,3.55
065886,20151231,2015,-44.80723846,1004434,2015,1,3.61
065886,20161231,2016,-58.87199672,1004434,2016,0,
065899,20081231,2008,0.9677107735,1046327,2008,0,
065899,20091231,2009,3.0309239728,1046327,2009,0,
065904,20110331,2010,4.2387340115,711065,2010,1,0.04
065904,20120331,2011,8.0002531479,711065,2011,1,-0.1
065904,20130331,2012,18.533727621,711065,2012,1,0
065904,20140331,2013,18.696064748,711065,2013,1,0.01
065904,20150331,2014,20.204667043,711065,2014,1,-0.07
065904,20160331,2015,17.940837795,711065,2015,1,-0.02
065944,20191231,2019,1.3835953643,1005201,2019,1,-0.14
066016,20131231,2013,-2.651994809,1046257,2013,0,
066016,20141231,2014,-1.617722105,1046257,2014,1,1.3
066016,20151231,2015,-2.8761494,1046257,2015,0,
066016,20181231,2018,4.0703101897,1046257,2018,1,1.61
066016,20191231,2019,9.7249556924,1046257,2019,0,
066032,20121231,2012,-151.4699996,833640,2012,1,0.47
066032,20131231,2013,-2.536278756,833640,2013,1,0.66
066032,20141231,2014,66.191007479,833640,2014,1,0.59
066032,20151231,2015,85.188567239,833640,2015,1,0.58
066032,20161231,2016,99.599061027,833640,2016,1,0.67
066032,20171231,2017,117.150458,833640,2017,1,0.74
066032,20181231,2018,96.898567618,833640,2018,1,0.54
066032,20191231,2019,29.41646128,833640,2019,1,5.6
066061,20101231,2010,-1.137816127,1049108,2010,1,0.27
066061,20111231,2011,-1.228860996,1049108,2011,1,1.09
066065,20121231,2012,-1.219389406,1067701,2012,1,1.27
066065,20131231,2013,-2.386019259,1067701,2013,1,1.59
066065,20141231,2014,2.9240287135,1067701,2014,1,2.19
066065,20151231,2015,29.079801975,1067701,2015,1,2.19
066065,20161231,2016,38.451970301,1067701,2016,1,2.67
066065,20171231,2017,76.135667061,1067701,2017,1,3.34
066065,20181231,2018,75.038512827,1067701,2018,1,4.85
066065,20191231,2019,69.701607519,1067701,2019,1,5.6
066085,20131231,2013,1.9431115336,1209028,2013,1,0.97
066085,20141231,2014,1.655060099,1209028,2014,1,1.4
066085,20151231,2015,0.9938183686,1209028,2015,1,1.31
066085,20171231,2017,-4.782580516,1209028,2017,1,0.58
066085,20181231,2018,-4.159362916,1209028,2018,1,0.44
066368,20181231,2018,-8.140996812,1014473,2018,1,1.58
066368,20191231,2019,57.521358474,1014473,2019,1,1.31
066393,20180630,2018,37.975308463,1049521,2018,1,0.47
066393,20200630,2020,22.121023264,1049521,2020,1,0.72
066446,20091231,2009,30.801508635,1050915,2009,1,0.31
066446,20101231,2010,3.930105862,1050915,2010,1,0.23
066446,20111231,2011,17.599548633,1050915,2011,1,0.41
066446,20131231,2013,24.361002592,1050915,2013,1,0.5
066446,20141231,2014,16.897352329,1050915,2014,1,0.51
066446,20161231,2016,17.817252334,1050915,2016,1,0.56
066446,20171231,2017,14.662353931,1050915,2017,1,0.45
066446,20181231,2018,9.338745234,1050915,2018,1,0.96
066586,20081231,2008,3.8446033381,1050377,2008,1,0.1
066586,20091231,2009,19.500693181,1050377,2009,1,0.14
066586,20101231,2010,13.755894478,1050377,2010,0,
066588,20100930,2010,-2.932243296,924717,2010,1,-0.05
